activity_nr,rel_type,rel_act_nr,rel_safety,rel_health,load_dt
344851738,A,1629757,,,2020-08-17 00:28:26 EDT
344851753,C,1630656,X,,2020-08-17 00:28:26 EDT
344851753,C,1630656,,X,2020-08-17 00:28:26 EDT
344851761,R,1630895,,X,2020-08-17 00:28:26 EDT
344851779,A,1630052,,,2020-08-17 00:28:26 EDT
344851811,R,1630841,X,,2020-08-17 00:28:26 EDT
344851811,R,1630841,,X,2020-08-17 00:28:26 EDT
344851837,C,1629648,X,,2020-08-17 00:28:26 EDT
344851852,A,1630944,,,2020-08-17 00:28:26 EDT
344851878,R,1630945,X,,2020-08-17 00:28:26 EDT
344851878,R,1630945,,X,2020-08-17 00:28:26 EDT
344851886,A,1626188,,,2020-08-17 00:28:26 EDT
344851894,R,1630982,X,,2020-08-17 00:28:26 EDT
344851910,C,1611228,,X,2020-08-17 00:28:26 EDT
344851928,R,1630964,,X,2020-08-17 00:28:26 EDT
344851936,R,1618685,X,,2020-08-17 00:28:26 EDT
344851944,C,1620917,X,,2020-08-17 00:28:26 EDT
344851951,A,1613808,,,2020-08-17 00:28:26 EDT
344851969,C,1630979,X,,2020-08-17 00:28:26 EDT
344851985,R,1630984,,X,2020-08-17 00:28:26 EDT
344851985,R,1630984,X,,2020-08-17 00:28:26 EDT
344852009,R,1630655,X,,2020-08-17 00:28:26 EDT
344852017,I,1450444,X,,2020-08-17 00:28:26 EDT
344852033,C,1638367,,X,2020-08-17 00:28:26 EDT
344852066,C,1626862,,X,2020-08-17 00:28:26 EDT
344852074,R,1625505,X,,2020-08-17 00:28:26 EDT
344852082,R,1631004,,X,2020-08-17 00:28:26 EDT
344852090,C,1628703,X,,2020-08-17 00:28:26 EDT
344852124,R,1620787,X,,2020-08-17 00:28:26 EDT
344852132,A,1606492,,,2020-08-17 00:28:26 EDT
344852140,A,1630894,,,2020-08-17 00:28:26 EDT
344852157,C,1629700,,X,2020-08-17 00:28:26 EDT
344852165,R,1540547,X,,2020-08-17 00:28:26 EDT
344852199,R,1631045,X,,2020-08-17 00:28:26 EDT
344852215,R,1631048,,X,2020-08-17 00:28:26 EDT
344852223,R,1631050,X,,2020-08-17 00:28:26 EDT
344852231,A,1625351,,,2020-08-17 00:28:26 EDT
344852256,I,1469984,,X,2020-08-17 00:28:26 EDT
344852256,I,1469984,X,,2020-08-17 00:28:26 EDT
344852272,A,1626118,,,2020-08-17 00:28:26 EDT
344852298,R,1629869,X,,2020-08-17 00:28:26 EDT
344852306,C,1625452,X,,2020-08-17 00:28:26 EDT
344852314,A,1630765,,,2020-08-17 00:28:26 EDT
344852330,C,1612746,,X,2020-08-17 00:28:26 EDT
344852363,A,1631109,X,,2020-08-17 00:28:26 EDT
344852405,R,1628806,,X,2020-08-17 00:28:26 EDT
344852421,R,1625973,,X,2020-08-17 00:28:26 EDT
344852447,R,1631150,X,,2020-08-17 00:28:26 EDT
344852470,C,1630819,,X,2020-08-17 00:28:26 EDT
344852496,A,1616220,,,2020-08-17 00:28:26 EDT
344852504,I,1424814,X,,2020-08-17 00:28:26 EDT
344852520,C,1628065,X,,2020-08-17 00:28:26 EDT
344852538,R,1631150,X,,2020-08-17 00:28:26 EDT
344852553,C,1624042,X,,2020-08-17 00:28:26 EDT
344852553,C,1624042,,X,2020-08-17 00:28:26 EDT
344852587,A,1629913,,,2020-08-17 00:28:26 EDT
344852603,C,1618598,X,,2020-08-17 00:28:26 EDT
344852611,C,1569437,,X,2020-08-17 00:28:26 EDT
344852611,C,1569437,X,,2020-08-17 00:28:26 EDT
344852629,I,1436940,,X,2020-08-17 00:28:26 EDT
344852645,A,1626172,,,2020-08-17 00:28:26 EDT
344852694,C,1550193,X,,2020-08-17 00:28:26 EDT
344852710,C,1631269,,X,2020-08-17 00:28:26 EDT
344852728,C,1626965,,X,2020-08-17 00:28:26 EDT
344852777,C,1631287,,X,2020-08-17 00:28:26 EDT
344852777,C,1631287,X,,2020-08-17 00:28:26 EDT
344852827,A,1631230,,,2020-08-17 00:28:26 EDT
344852843,A,1624182,,,2020-08-17 00:28:26 EDT
344852876,R,1631398,X,,2020-08-17 00:28:26 EDT
344852884,R,1629395,X,,2020-08-17 00:28:26 EDT
344852892,R,1614084,X,,2020-08-17 00:28:26 EDT
344852900,A,1631366,,,2020-08-17 00:28:26 EDT
344852934,R,1626313,,X,2020-08-17 00:28:26 EDT
344852967,R,1631402,X,,2020-08-17 00:28:26 EDT
344852975,A,1629322,,,2020-08-17 00:28:26 EDT
344852983,C,1628423,X,,2020-08-17 00:28:26 EDT
344852991,R,1631439,X,,2020-08-17 00:28:26 EDT
344853015,C,1618040,X,,2020-08-17 00:28:26 EDT
344853064,C,1631584,X,,2020-08-17 00:28:26 EDT
344853072,R,1622583,X,,2020-08-17 00:28:26 EDT
344853080,R,1623476,X,,2020-08-17 00:28:26 EDT
344853114,R,1625379,X,,2020-08-17 00:28:26 EDT
344853122,R,1628650,X,,2020-08-17 00:28:26 EDT
344853130,R,1630612,,X,2020-08-17 00:28:26 EDT
344853148,R,1630616,,X,2020-08-17 00:28:26 EDT
344853171,C,1631611,X,,2020-08-17 00:28:26 EDT
344853189,R,1625380,X,,2020-08-17 00:28:26 EDT
344853213,R,1627912,X,,2020-08-17 00:28:26 EDT
344853239,C,1626071,X,,2020-08-17 00:28:26 EDT
344853262,I,1372847,,X,2020-08-17 00:28:26 EDT
344853288,I,1486419,X,,2020-08-17 00:28:26 EDT
344853288,R,1576546,X,,2020-08-17 00:28:26 EDT
344853312,R,1630632,X,,2020-08-17 00:28:26 EDT
344853320,C,1629887,X,,2020-08-17 00:28:26 EDT
344853353,R,1629253,X,,2020-08-17 00:28:26 EDT
344853379,R,1625790,,X,2020-08-17 00:28:26 EDT
344853379,C,1633963,,X,2020-08-17 00:28:26 EDT
344853395,C,1626893,X,,2020-08-17 00:28:26 EDT
344853403,A,1612683,,,2020-08-17 00:28:26 EDT
344853429,C,1626775,X,,2020-08-17 00:28:26 EDT
344853429,C,1626775,,X,2020-08-17 00:28:26 EDT
344853437,R,1626007,,X,2020-08-17 00:28:26 EDT
344853452,C,1628023,,X,2020-08-17 00:28:26 EDT
344853460,C,1625687,X,,2020-08-17 00:28:26 EDT
344853494,A,1631692,,,2020-08-17 00:28:26 EDT
344853510,R,1630546,X,,2020-08-17 00:28:26 EDT
344853544,R,1631746,X,,2020-08-17 00:28:26 EDT
344853569,C,1624483,X,,2020-08-17 00:28:26 EDT
344853585,C,1627704,X,,2020-08-17 00:28:26 EDT
344853593,R,1638411,,X,2020-08-17 00:28:26 EDT
344853593,C,1625976,,X,2020-08-17 00:28:26 EDT
344853643,I,1429502,X,,2020-08-17 00:28:26 EDT
344853650,C,1631772,X,,2020-08-17 00:28:26 EDT
344853668,A,1631729,,,2020-08-17 00:28:26 EDT
344853676,A,1631074,,,2020-08-17 00:28:26 EDT
344853684,R,1631222,,X,2020-08-17 00:28:26 EDT
344853700,R,1628106,X,,2020-08-17 00:28:26 EDT
344853700,A,1641057,,,2020-08-17 00:28:26 EDT
344853718,A,1630961,,,2020-08-17 00:28:26 EDT
344853726,R,1628824,,X,2020-08-17 00:28:26 EDT
344853734,R,1632967,X,,2020-08-17 00:28:26 EDT
344853742,A,1631179,X,,2020-08-17 00:28:26 EDT
344853775,I,1483675,X,,2020-08-17 00:28:26 EDT
344853775,I,1483675,,X,2020-08-17 00:28:26 EDT
344853817,C,1626142,X,,2020-08-17 00:28:26 EDT
344853858,C,1614823,X,,2020-08-17 00:28:26 EDT
344853874,C,1629219,,X,2020-08-17 00:28:26 EDT
344853882,C,1631790,X,,2020-08-17 00:28:26 EDT
344853908,C,1625711,X,,2020-08-17 00:28:26 EDT
344853916,R,1629253,X,,2020-08-17 00:28:26 EDT
344853924,R,1631834,X,,2020-08-17 00:28:26 EDT
344853965,I,1483569,,X,2020-08-17 00:28:26 EDT
344853973,R,1631765,X,,2020-08-17 00:28:26 EDT
344853981,C,1631012,X,,2020-08-17 00:28:26 EDT
344853999,A,1632110,,,2020-08-17 00:28:26 EDT
344854005,A,1631894,,,2020-08-17 00:28:26 EDT
344854013,A,1603992,,,2020-08-17 00:28:26 EDT
344854021,R,1625680,X,,2020-08-17 00:28:26 EDT
344854039,I,1424418,X,,2020-08-17 00:28:26 EDT
344854070,R,1631947,X,,2020-08-17 00:28:26 EDT
344854096,R,1629799,X,,2020-08-17 00:28:26 EDT
344854104,A,1628261,,,2020-08-17 00:28:26 EDT
344854120,A,1632091,,,2020-08-17 00:28:26 EDT
344854138,R,1631947,X,,2020-08-17 00:28:26 EDT
344854146,R,1631766,X,,2020-08-17 00:28:26 EDT
344854195,R,1631742,X,,2020-08-17 00:28:26 EDT
344854203,R,1631985,X,,2020-08-17 00:28:26 EDT
344854203,R,1631985,,X,2020-08-17 00:28:26 EDT
344854211,R,1628752,X,,2020-08-17 00:28:26 EDT
344854245,I,1448655,X,,2020-08-17 00:28:26 EDT
344854252,R,1632053,X,,2020-08-17 00:28:26 EDT
344854260,C,1630576,,X,2020-08-17 00:28:26 EDT
344854278,R,1631018,X,,2020-08-17 00:28:26 EDT
344854286,C,1625861,,X,2020-08-17 00:28:26 EDT
344854286,C,1625876,,X,2020-08-17 00:28:26 EDT
344854302,C,1630928,X,,2020-08-17 00:28:26 EDT
344854310,A,1630148,,,2020-08-17 00:28:26 EDT
344854328,R,1631961,X,,2020-08-17 00:28:26 EDT
344854328,R,1631961,,X,2020-08-17 00:28:26 EDT
344854344,R,1630769,X,,2020-08-17 00:28:26 EDT
344854351,A,1624195,,,2020-08-17 00:28:26 EDT
344854377,,1435166,,,2020-08-17 00:28:26 EDT
344854385,C,1627300,X,,2020-08-17 00:28:26 EDT
344854393,C,1625865,X,,2020-08-17 00:28:26 EDT
344854419,R,1631163,X,,2020-08-17 00:28:26 EDT
344854427,R,1626035,X,,2020-08-17 00:28:26 EDT
344854435,R,1552889,X,,2020-08-17 00:28:26 EDT
344854484,R,1632714,X,,2020-08-17 00:28:26 EDT
344854518,A,1631212,,,2020-08-17 00:28:26 EDT
344854542,R,1632714,X,,2020-08-17 00:28:26 EDT
344854567,R,1632186,,X,2020-08-17 00:28:26 EDT
344854575,A,1632199,,,2020-08-17 00:28:26 EDT
344854583,C,1628209,X,,2020-08-17 00:28:26 EDT
344854609,C,1629280,,X,2020-08-17 00:28:26 EDT
344854633,C,1622348,X,,2020-08-17 00:28:26 EDT
344854641,C,1627262,X,,2020-08-17 00:28:26 EDT
344854658,C,1580804,X,,2020-08-17 00:28:26 EDT
344854666,R,1632224,,X,2020-08-17 00:28:26 EDT
344854674,C,1628284,X,,2020-08-17 00:28:26 EDT
344854674,C,1628284,,X,2020-08-17 00:28:26 EDT
344854690,A,1601602,,,2020-08-17 00:28:26 EDT
344854716,R,1631289,,X,2020-08-17 00:28:26 EDT
344854740,R,1631280,,X,2020-08-17 00:28:26 EDT
344854765,C,1630109,X,,2020-08-17 00:28:26 EDT
344854773,R,1623996,,X,2020-08-17 00:28:26 EDT
344854781,A,1625640,,,2020-08-17 00:28:26 EDT
344854799,R,1630226,X,,2020-08-17 00:28:26 EDT
344854807,R,1630226,X,,2020-08-17 00:28:26 EDT
344854815,R,1630226,X,,2020-08-17 00:28:26 EDT
344854823,A,1628405,,,2020-08-17 00:28:26 EDT
344854864,R,1624270,,X,2020-08-17 00:28:26 EDT
344854914,R,1591738,X,,2020-08-17 00:28:26 EDT
344854922,C,1623448,,X,2020-08-17 00:28:26 EDT
344854948,C,1631491,X,,2020-08-17 00:28:26 EDT
344854955,C,1626451,,X,2020-08-17 00:28:26 EDT
344854963,C,1631593,X,,2020-08-17 00:28:26 EDT
344854971,R,1615259,,X,2020-08-17 00:28:26 EDT
344854989,R,1618267,,X,2020-08-17 00:28:26 EDT
344854997,C,1627684,X,,2020-08-17 00:28:26 EDT
344855002,R,1626681,X,,2020-08-17 00:28:26 EDT
344855010,R,1626693,X,,2020-08-17 00:28:26 EDT
344855036,C,1630604,,X,2020-08-17 00:28:26 EDT
344855044,R,1630606,X,,2020-08-17 00:28:26 EDT
344855077,R,1631615,X,,2020-08-17 00:28:26 EDT
344855085,R,1631617,X,,2020-08-17 00:28:26 EDT
344855093,R,1631618,X,,2020-08-17 00:28:26 EDT
344855127,R,1631631,,X,2020-08-17 00:28:26 EDT
344855135,R,1631631,,X,2020-08-17 00:28:26 EDT
344855143,R,1631631,,X,2020-08-17 00:28:26 EDT
344855176,R,1632665,X,,2020-08-17 00:28:26 EDT
344855192,R,1632668,X,,2020-08-17 00:28:26 EDT
344855226,C,1630676,X,,2020-08-17 00:28:26 EDT
344855242,R,1626938,X,,2020-08-17 00:28:26 EDT
344855259,R,1627290,X,,2020-08-17 00:28:26 EDT
344855267,C,1632078,X,,2020-08-17 00:28:26 EDT
344855275,C,1630656,X,,2020-08-17 00:28:26 EDT
344855275,C,1630656,,X,2020-08-17 00:28:26 EDT
344855283,A,1631955,,,2020-08-17 00:28:26 EDT
344855291,C,1621231,X,,2020-08-17 00:28:26 EDT
344855325,C,1614368,X,,2020-08-17 00:28:26 EDT
344855333,R,1632700,X,,2020-08-17 00:28:26 EDT
344855366,C,1623200,X,,2020-08-17 00:28:26 EDT
344855366,C,1623200,,X,2020-08-17 00:28:26 EDT
344855374,C,1620932,X,,2020-08-17 00:28:26 EDT
344855382,I,1453748,,X,2020-08-17 00:28:26 EDT
344855408,I,1472064,,,2020-08-17 00:28:26 EDT
344855416,A,1629946,,,2020-08-17 00:28:26 EDT
344855424,R,1631637,X,,2020-08-17 00:28:26 EDT
344855432,A,1631891,,,2020-08-17 00:28:26 EDT
344855440,C,1617768,,X,2020-08-17 00:28:26 EDT
344855457,C,1586606,X,,2020-08-17 00:28:26 EDT
344855457,C,1586606,,X,2020-08-17 00:28:26 EDT
344855473,A,1628074,X,,2020-08-17 00:28:26 EDT
344855499,R,1630633,X,,2020-08-17 00:28:26 EDT
344855507,C,1631725,,X,2020-08-17 00:28:26 EDT
344855515,I,1326746,,,2020-08-17 00:28:26 EDT
344855523,C,1632845,X,,2020-08-17 00:28:26 EDT
344855556,C,1590494,X,,2020-08-17 00:28:26 EDT
344855564,C,1621537,,X,2020-08-17 00:28:26 EDT
344855572,R,1631733,,X,2020-08-17 00:28:26 EDT
344855606,R,1624864,X,,2020-08-17 00:28:26 EDT
344855630,R,1632056,,X,2020-08-17 00:28:26 EDT
344855648,C,1632126,,X,2020-08-17 00:28:26 EDT
344855655,R,1623628,,X,2020-08-17 00:28:26 EDT
344855655,A,1632929,,,2020-08-17 00:28:26 EDT
344855663,C,1631274,X,,2020-08-17 00:28:26 EDT
344855663,C,1631274,,X,2020-08-17 00:28:26 EDT
344855671,A,1615685,,,2020-08-17 00:28:26 EDT
344855689,I,1458875,X,,2020-08-17 00:28:26 EDT
344855705,C,1630937,X,,2020-08-17 00:28:26 EDT
344855713,C,1632845,X,,2020-08-17 00:28:26 EDT
344855721,R,1632824,X,,2020-08-17 00:28:26 EDT
344855762,A,1619630,,,2020-08-17 00:28:26 EDT
344855788,C,1631274,X,,2020-08-17 00:28:26 EDT
344855788,C,1631274,,X,2020-08-17 00:28:26 EDT
344855846,A,1590497,,,2020-08-17 00:28:26 EDT
344855853,R,1633054,X,,2020-08-17 00:28:26 EDT
344855903,C,1632221,X,,2020-08-17 00:28:26 EDT
344855903,C,1632221,,X,2020-08-17 00:28:26 EDT
344855911,A,1590504,,,2020-08-17 00:28:26 EDT
344855929,R,1633070,,X,2020-08-17 00:28:26 EDT
344855929,R,1639915,,X,2020-08-17 00:28:26 EDT
344855960,I,1470223,X,,2020-08-17 00:28:26 EDT
344855978,C,1611781,X,,2020-08-17 00:28:26 EDT
344855986,C,1614841,,X,2020-08-17 00:28:26 EDT
344856018,R,1630822,,X,2020-08-17 00:28:26 EDT
344856018,R,1630822,X,,2020-08-17 00:28:26 EDT
344856026,C,1632221,X,,2020-08-17 00:28:26 EDT
344856026,C,1632221,,X,2020-08-17 00:28:26 EDT
344856034,A,1631983,,,2020-08-17 00:28:26 EDT
344856042,C,1631274,X,,2020-08-17 00:28:26 EDT
344856042,C,1631274,,X,2020-08-17 00:28:26 EDT
344856059,C,1628966,X,,2020-08-17 00:28:26 EDT
344856059,C,1628966,,X,2020-08-17 00:28:26 EDT
344856075,C,1631718,,X,2020-08-17 00:28:26 EDT
344856075,C,1631718,X,,2020-08-17 00:28:26 EDT
344856083,C,1621189,X,,2020-08-17 00:28:26 EDT
344856091,R,1586458,,X,2020-08-17 00:28:26 EDT
344856091,R,1591335,,X,2020-08-17 00:28:26 EDT
344856091,R,1600307,,X,2020-08-17 00:28:26 EDT
344856091,R,1602494,,X,2020-08-17 00:28:26 EDT
344856109,C,1631274,X,,2020-08-17 00:28:26 EDT
344856109,C,1631274,,X,2020-08-17 00:28:26 EDT
344856117,A,1632263,,,2020-08-17 00:28:26 EDT
344856125,I,1485561,X,,2020-08-17 00:28:26 EDT
344856133,A,1625657,,,2020-08-17 00:28:26 EDT
344856158,A,1627380,,,2020-08-17 00:28:26 EDT
344856166,C,1631115,,X,2020-08-17 00:28:26 EDT
344856182,C,1630641,,X,2020-08-17 00:28:26 EDT
344856190,A,1627263,,,2020-08-17 00:28:26 EDT
344856216,C,1631060,,X,2020-08-17 00:28:26 EDT
344856224,R,1633044,,X,2020-08-17 00:28:26 EDT
344856240,C,1624701,X,,2020-08-17 00:28:26 EDT
344856281,A,1614545,,,2020-08-17 00:28:26 EDT
344856299,C,1629134,X,,2020-08-17 00:28:26 EDT
344856315,C,1628663,X,,2020-08-17 00:28:26 EDT
344856331,R,1631803,,X,2020-08-17 00:28:26 EDT
344856356,A,1631892,,,2020-08-17 00:28:26 EDT
344856364,A,1632123,,,2020-08-17 00:28:26 EDT
344856380,R,1633238,,X,2020-08-17 00:28:26 EDT
344856398,C,1627886,,X,2020-08-17 00:28:26 EDT
344856406,A,1632274,,,2020-08-17 00:28:26 EDT
344856422,C,1629823,X,,2020-08-17 00:28:26 EDT
344856430,C,1632319,X,,2020-08-17 00:28:26 EDT
344856455,R,1633338,X,,2020-08-17 00:28:26 EDT
344856463,C,1622406,,X,2020-08-17 00:28:26 EDT
344856471,C,1630149,,X,2020-08-17 00:28:26 EDT
344856489,C,1610411,,X,2020-08-17 00:28:26 EDT
344856505,C,1587824,,X,2020-08-17 00:28:26 EDT
344856513,C,1605872,,X,2020-08-17 00:28:26 EDT
344856521,C,1605858,,X,2020-08-17 00:28:26 EDT
344856539,R,1633383,X,,2020-08-17 00:28:26 EDT
344856547,A,1632379,,,2020-08-17 00:28:26 EDT
344856570,A,1634336,,,2020-08-17 00:28:26 EDT
344856604,C,1615811,,X,2020-08-17 00:28:26 EDT
344856612,R,1625122,X,,2020-08-17 00:28:26 EDT
344856620,C,1552505,,X,2020-08-17 00:28:26 EDT
344856638,C,1622523,,X,2020-08-17 00:28:26 EDT
344856646,C,1543386,,X,2020-08-17 00:28:26 EDT
344856653,C,1631444,X,,2020-08-17 00:28:26 EDT
344856679,C,1608585,,X,2020-08-17 00:28:26 EDT
344856679,C,1640771,,X,2020-08-17 00:28:26 EDT
344856687,I,1484418,X,,2020-08-17 00:28:26 EDT
344856687,C,1618180,X,,2020-08-17 00:28:26 EDT
344856695,C,1628566,,X,2020-08-17 00:28:26 EDT
344856711,C,1631560,X,,2020-08-17 00:28:26 EDT
344856729,C,1593557,,X,2020-08-17 00:28:26 EDT
344856729,C,1634609,,X,2020-08-17 00:28:26 EDT
344856737,C,1613302,X,,2020-08-17 00:28:26 EDT
344856745,C,1617240,,X,2020-08-17 00:28:26 EDT
344856752,R,1629644,X,,2020-08-17 00:28:26 EDT
344856778,C,1631614,,X,2020-08-17 00:28:26 EDT
344856786,R,1631620,X,,2020-08-17 00:28:26 EDT
344856794,C,1632660,X,,2020-08-17 00:28:26 EDT
344856802,R,1632667,X,,2020-08-17 00:28:26 EDT
344856810,R,1632671,X,,2020-08-17 00:28:26 EDT
344856828,C,1632673,X,,2020-08-17 00:28:26 EDT
344856836,R,1632674,,X,2020-08-17 00:28:26 EDT
344856844,R,1633623,X,,2020-08-17 00:28:26 EDT
344856851,R,1632685,X,,2020-08-17 00:28:26 EDT
344856869,R,1633629,X,,2020-08-17 00:28:26 EDT
344856877,R,1633630,X,,2020-08-17 00:28:26 EDT
344856885,I,1450055,X,,2020-08-17 00:28:26 EDT
344856893,I,1470567,,X,2020-08-17 00:28:26 EDT
344856927,C,1629860,X,,2020-08-17 00:28:26 EDT
344856950,C,1633652,,X,2020-08-17 00:28:26 EDT
344856984,R,1628678,X,,2020-08-17 00:28:26 EDT
344857081,R,1633649,X,,2020-08-17 00:28:26 EDT
344857180,C,1606489,,X,2020-08-17 00:28:26 EDT
344857180,C,1617265,,X,2020-08-17 00:28:26 EDT
344857198,C,1628290,X,,2020-08-17 00:28:26 EDT
344857198,C,1628290,,X,2020-08-17 00:28:26 EDT
344857206,A,1634098,,X,2020-08-17 00:28:26 EDT
344857289,R,1623236,,X,2020-08-17 00:28:26 EDT
344857289,A,1633669,,,2020-08-17 00:28:26 EDT
344857297,R,1633042,X,,2020-08-17 00:28:26 EDT
344857313,C,1630718,X,,2020-08-17 00:28:26 EDT
344857321,R,1625870,X,,2020-08-17 00:28:26 EDT
344857339,C,1629766,X,,2020-08-17 00:28:26 EDT
344857347,R,1633651,X,,2020-08-17 00:28:26 EDT
344857404,C,1629105,X,,2020-08-17 00:28:26 EDT
344857412,C,1631793,X,,2020-08-17 00:28:26 EDT
344857446,I,1467057,X,,2020-08-17 00:28:26 EDT
344857503,C,1633670,,X,2020-08-17 00:28:26 EDT
344857545,R,1632871,,X,2020-08-17 00:28:26 EDT
344857545,A,1633030,,,2020-08-17 00:28:26 EDT
344857552,R,1633720,X,,2020-08-17 00:28:26 EDT
344857594,A,1624892,,,2020-08-17 00:28:26 EDT
344857602,A,1633752,,,2020-08-17 00:28:26 EDT
344857651,C,1632173,X,,2020-08-17 00:28:26 EDT
344857677,C,1631741,,X,2020-08-17 00:28:26 EDT
344857743,C,1633788,X,,2020-08-17 00:28:26 EDT
344857750,R,1632858,X,,2020-08-17 00:28:26 EDT
344857776,I,1469425,X,,2020-08-17 00:28:26 EDT
344857792,C,1633803,X,,2020-08-17 00:28:26 EDT
344857818,A,1630871,,,2020-08-17 00:28:26 EDT
344857826,R,1633831,X,,2020-08-17 00:28:26 EDT
344857834,C,1631743,,X,2020-08-17 00:28:26 EDT
344857842,I,1409603,,,2020-08-17 00:28:26 EDT
344857859,C,1621426,X,,2020-08-17 00:28:26 EDT
344857909,R,1633862,X,,2020-08-17 00:28:26 EDT
344857917,A,1633868,,,2020-08-17 00:28:26 EDT
344857925,R,1633881,,X,2020-08-17 00:28:26 EDT
344857925,R,1633881,X,,2020-08-17 00:28:26 EDT
344857941,R,1633878,X,,2020-08-17 00:28:26 EDT
344857958,C,1633135,X,,2020-08-17 00:28:26 EDT
344857966,A,1630981,,,2020-08-17 00:28:26 EDT
344857990,A,1632960,,,2020-08-17 00:28:26 EDT
344858022,C,1630977,,X,2020-08-17 00:28:26 EDT
344858055,C,1629725,,X,2020-08-17 00:28:26 EDT
344858055,C,1629729,,X,2020-08-17 00:28:26 EDT
344858089,C,1633927,X,,2020-08-17 00:28:26 EDT
344858113,C,1630618,,X,2020-08-17 00:28:26 EDT
344858139,A,1553890,,,2020-08-17 00:28:26 EDT
344858147,R,1628758,,X,2020-08-17 00:28:26 EDT
344858154,C,1630832,,X,2020-08-17 00:28:26 EDT
344858170,C,1633958,X,,2020-08-17 00:28:26 EDT
344858188,I,1464723,,X,2020-08-17 00:28:26 EDT
344858196,A,1633828,,,2020-08-17 00:28:26 EDT
344858212,R,1633986,X,,2020-08-17 00:28:26 EDT
344858220,R,1633980,X,,2020-08-17 00:28:26 EDT
344858253,A,1628902,,X,2020-08-17 00:28:26 EDT
344858311,A,1633697,,,2020-08-17 00:28:26 EDT
344858329,C,1630918,,X,2020-08-17 00:28:26 EDT
344858329,C,1630920,,X,2020-08-17 00:28:26 EDT
344858337,R,1634001,X,,2020-08-17 00:28:26 EDT
344858345,A,1633702,,,2020-08-17 00:28:26 EDT
344858352,R,1628828,,X,2020-08-17 00:28:26 EDT
344858352,A,1634034,,,2020-08-17 00:28:26 EDT
344858360,A,1623314,,,2020-08-17 00:28:26 EDT
344858394,R,1619438,X,,2020-08-17 00:28:26 EDT
344858402,A,1634017,,,2020-08-17 00:28:26 EDT
344858477,R,1634033,X,,2020-08-17 00:28:26 EDT
344858501,C,1635707,,,2020-08-17 00:28:26 EDT
344858519,C,1627282,,X,2020-08-17 00:28:26 EDT
344858527,I,1450225,,X,2020-08-17 00:28:26 EDT
344858543,A,1630031,,,2020-08-17 00:28:26 EDT
344858550,R,1634080,X,,2020-08-17 00:28:26 EDT
344858584,A,1634046,,,2020-08-17 00:28:26 EDT
344858600,R,1634055,X,,2020-08-17 00:28:26 EDT
344858626,A,1622813,,,2020-08-17 00:28:26 EDT
344858634,I,1450225,,X,2020-08-17 00:28:26 EDT
344858634,I,1485852,X,,2020-08-17 00:28:26 EDT
344858667,R,1634103,,,2020-08-17 00:28:26 EDT
344858683,A,1632952,,,2020-08-17 00:28:26 EDT
344858691,I,1441042,,X,2020-08-17 00:28:26 EDT
344858709,R,1633913,,X,2020-08-13 00:28:23 EDT
344858717,C,1610337,,X,2020-08-17 00:28:26 EDT
344858717,C,1610337,X,,2020-08-17 00:28:26 EDT
344858725,R,1634165,,,2020-08-17 00:28:26 EDT
344858741,A,1613813,,,2020-08-17 00:28:26 EDT
344858766,C,1634147,,X,2020-08-17 00:28:26 EDT
344858782,R,1634168,X,,2020-08-17 00:28:26 EDT
344858816,A,1611276,,,2020-08-17 00:28:26 EDT
344858824,A,1634113,,,2020-08-17 00:28:26 EDT
344858832,C,1633908,X,,2020-08-17 00:28:26 EDT
344858857,A,1633793,,,2020-08-17 00:28:26 EDT
344858899,A,1611280,,,2020-08-17 00:28:26 EDT
344858931,A,1611272,,,2020-08-17 00:28:26 EDT
344858949,A,1631278,,,2020-08-17 00:28:26 EDT
344858964,A,1633922,,,2020-08-17 00:28:26 EDT
344858972,R,1631424,X,,2020-08-17 00:28:26 EDT
344859020,A,1628406,,,2020-08-17 00:28:26 EDT
344859046,C,1632396,X,,2020-08-17 00:28:26 EDT
344859061,C,1575976,,X,2020-08-17 00:28:26 EDT
344859079,C,1613074,X,,2020-08-17 00:28:26 EDT
344859087,R,1634411,X,,2020-08-17 00:28:26 EDT
344859095,R,1634412,X,,2020-08-17 00:28:26 EDT
344859111,C,1623463,X,,2020-08-17 00:28:26 EDT
344859129,R,1634413,X,,2020-08-17 00:28:26 EDT
344859145,C,1564447,,X,2020-08-17 00:28:26 EDT
344859152,C,1621658,X,,2020-08-17 00:28:26 EDT
344859186,A,1633524,,,2020-08-17 00:28:26 EDT
344859228,C,1633530,X,,2020-08-17 00:28:26 EDT
344859244,C,1633530,X,,2020-08-17 00:28:26 EDT
344859269,C,1633530,X,,2020-08-17 00:28:26 EDT
344859319,C,1627525,,X,2020-08-17 00:28:26 EDT
344859343,R,1634740,X,,2020-08-17 00:28:26 EDT
344859350,R,1618264,X,,2020-08-17 00:28:26 EDT
344859368,C,1619077,X,,2020-08-17 00:28:26 EDT
344859376,R,1625383,X,,2020-08-17 00:28:26 EDT
344859384,C,1625403,X,,2020-08-17 00:28:26 EDT
344859392,R,1628643,X,,2020-08-17 00:28:26 EDT
344859400,R,1628657,X,,2020-08-17 00:28:26 EDT
344859418,R,1630609,X,,2020-08-17 00:28:26 EDT
344859426,C,1631609,X,,2020-08-17 00:28:26 EDT
344859434,R,1631612,X,,2020-08-17 00:28:26 EDT
344859442,R,1631632,,X,2020-08-17 00:28:26 EDT
