activity_nr,prog_type,prog_value,load_dt
344785258,L,FALL,2020-08-17 00:29:01 EDT
344785258,P,FALL,2020-08-17 00:29:01 EDT
344785266,S,FALL,2020-08-17 00:29:01 EDT
344785266,S,FRI,2020-08-17 00:29:01 EDT
344785282,N,AMPUTATE,2020-08-17 00:29:01 EDT
344785290,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785308,L,FALL,2020-08-17 00:29:01 EDT
344785308,P,FALL,2020-08-17 00:29:01 EDT
344785316,L,FALL,2020-08-17 00:29:01 EDT
344785316,P,FALL,2020-08-17 00:29:01 EDT
344785324,N,CTARGET,2020-08-17 00:29:01 EDT
344785357,L,AUTOSERV,2020-08-17 00:29:01 EDT
344785357,P,AUTOSERV,2020-08-17 00:29:01 EDT
344785365,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785365,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785373,N,AMPUTATE,2020-08-17 00:29:01 EDT
344785407,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785407,N,SSTARG16,2020-08-17 00:29:01 EDT
344785407,P,XFALLELEC,2020-08-17 00:29:01 EDT
344785415,N,AMPUTATE,2020-08-17 00:29:01 EDT
344785431,L,FALL,2020-08-17 00:29:01 EDT
344785431,P,FALL,2020-08-17 00:29:01 EDT
344785456,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785456,N,SSTARG16,2020-08-17 00:29:01 EDT
344785456,P,SSTARG16,2020-08-17 00:29:01 EDT
344785498,L,FALL,2020-08-17 00:29:01 EDT
344785498,P,FALL,2020-08-17 00:29:01 EDT
344785506,S,SEAFOOD,2020-08-17 00:29:01 EDT
344785522,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785522,N,CTARGET,2020-08-17 00:29:01 EDT
344785522,P,CTARGET,2020-08-17 00:29:01 EDT
344785530,L,CONSTR6,2020-08-17 00:29:01 EDT
344785530,P,CONSTR6,2020-08-17 00:29:01 EDT
344785548,N,CHEMNEP,2020-08-17 00:29:01 EDT
344785548,P,CHEMNEP,2020-08-17 00:29:01 EDT
344785563,N,CTARGET,2020-08-17 00:29:01 EDT
344785563,P,CTARGET,2020-08-17 00:29:01 EDT
344785589,P,FALL,2020-08-17 00:29:01 EDT
344785589,S,FALL,2020-08-17 00:29:01 EDT
344785597,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785597,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785605,L,CONSTR6,2020-08-17 00:29:01 EDT
344785605,P,CONSTR6,2020-08-17 00:29:01 EDT
344785647,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785647,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785662,L,FALL,2020-08-17 00:29:01 EDT
344785670,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785670,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344785688,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785688,N,CTARGET,2020-08-17 00:29:01 EDT
344785688,P,XFALLELEC,2020-08-17 00:29:01 EDT
344785720,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785720,N,CTARGET,2020-08-17 00:29:01 EDT
344785720,P,XFALLELEC,2020-08-17 00:29:01 EDT
344785746,P,WORKSHOP,2020-08-17 00:29:01 EDT
344785746,S,WORKSHOP,2020-08-17 00:29:01 EDT
344785761,L,FALL,2020-08-17 00:29:01 EDT
344785761,L,PIV,2020-08-17 00:29:01 EDT
344785761,P,FALL,2020-08-17 00:29:01 EDT
344785779,L,XFALLELEC,2020-08-17 00:29:01 EDT
344785779,N,CTARGET,2020-08-17 00:29:01 EDT
344785779,P,XFALLELEC,2020-08-17 00:29:01 EDT
344785787,N,CTARGET,2020-08-17 00:29:01 EDT
344785787,P,CTARGET,2020-08-17 00:29:01 EDT
344785803,S,CONSTR,2020-08-17 00:29:01 EDT
344785803,P,CONSTR,2020-08-17 00:29:01 EDT
344785803,N,CTARGET,2020-08-17 00:29:01 EDT
344785837,S,REGIONP1,2020-08-17 00:29:01 EDT
344785837,P,REGIONP1,2020-08-17 00:29:01 EDT
344785845,S,FALL,2020-08-17 00:29:01 EDT
344785852,L,CONSTR6,2020-08-17 00:29:01 EDT
344785852,P,CONSTR6,2020-08-17 00:29:01 EDT
344785860,S,CONSTR,2020-08-17 00:29:01 EDT
344785860,N,CTARGET,2020-08-17 00:29:01 EDT
344785860,P,CONSTR,2020-08-17 00:29:01 EDT
344785878,N,CTARGET,2020-08-17 00:29:01 EDT
344785878,P,CONSTR,2020-08-17 00:29:01 EDT
344785878,S,CONSTR,2020-08-17 00:29:01 EDT
344785886,N,CTARGET,2020-08-17 00:29:01 EDT
344785886,P,CONSTR,2020-08-17 00:29:01 EDT
344785886,S,CONSTR,2020-08-17 00:29:01 EDT
344785894,L,REPVEHICLE,2020-08-17 00:29:01 EDT
344785902,L,CONSTR6,2020-08-17 00:29:01 EDT
344785902,P,CONSTR6,2020-08-17 00:29:01 EDT
344785910,L,CONSTR6,2020-08-17 00:29:01 EDT
344785910,P,CONSTR6,2020-08-17 00:29:01 EDT
344785928,N,AMPUTATE,2020-08-17 00:29:01 EDT
344785928,P,AMPUTATE,2020-08-17 00:29:01 EDT
344785977,L,CONSTR6,2020-08-17 00:29:01 EDT
344785977,P,CONSTR6,2020-08-17 00:29:01 EDT
344785985,L,FALL,2020-08-17 00:29:01 EDT
344785985,P,FALL,2020-08-17 00:29:01 EDT
344785993,L,FALL,2020-08-17 00:29:01 EDT
344786017,L,CONSTR6,2020-08-17 00:29:01 EDT
344786017,P,CONSTR6,2020-08-17 00:29:01 EDT
344786025,L,FALL,2020-08-17 00:29:01 EDT
344786033,L,FALL,2020-08-17 00:29:01 EDT
344786033,L,PIV,2020-08-17 00:29:01 EDT
344786041,L,FALL,2020-08-17 00:29:01 EDT
344786066,L,FALL,2020-08-17 00:29:01 EDT
344786066,P,FALL,2020-08-17 00:29:01 EDT
344786082,P,REGIONP1,2020-08-17 00:29:01 EDT
344786082,S,REGIONP1,2020-08-17 00:29:01 EDT
344786090,N,TRENCH,2020-08-17 00:29:01 EDT
344786140,L,FEDSAFE9,2020-08-17 00:29:01 EDT
344786140,L,FORKLIFT,2020-08-17 00:29:01 EDT
344786140,P,FEDSAFE9,2020-08-17 00:29:01 EDT
344786165,S,HOTELS,2020-08-17 00:29:01 EDT
344786165,S,LAUNDRY,2020-08-17 00:29:01 EDT
344786173,N,CTARGET,2020-08-17 00:29:01 EDT
344786173,P,CTARGET,2020-08-17 00:29:01 EDT
344786223,N,CTARGET,2020-08-17 00:29:01 EDT
344786223,P,CTARGET,2020-08-17 00:29:01 EDT
344786249,L,FALL,2020-08-17 00:29:01 EDT
344786249,L,LOCALTARG,2020-08-17 00:29:01 EDT
344786397,N,LEAD,2020-08-17 00:29:01 EDT
344786454,S,ES,2020-08-17 00:29:01 EDT
344786470,S,ES,2020-08-17 00:29:01 EDT
344786488,S,SI,2020-08-17 00:29:01 EDT
344786512,S,SILICA,2020-08-17 00:29:01 EDT
344786546,N,TRENCH,2020-08-17 00:29:01 EDT
344786546,P,TRENCH,2020-08-17 00:29:01 EDT
344786553,P,FALL,2020-08-17 00:29:01 EDT
344786553,S,FALL,2020-08-17 00:29:01 EDT
344786579,P,FALL,2020-08-17 00:29:01 EDT
344786579,S,FALL,2020-08-17 00:29:01 EDT
344786587,P,FALL,2020-08-17 00:29:01 EDT
344786587,S,FALL,2020-08-17 00:29:01 EDT
344786595,P,FALL,2020-08-17 00:29:01 EDT
344786595,S,FALL,2020-08-17 00:29:01 EDT
344786603,L,FALL,2020-08-17 00:29:01 EDT
344786629,P,ASBESTOS,2020-08-17 00:29:01 EDT
344786629,S,ASBESTOS,2020-08-17 00:29:01 EDT
344786637,L,FALL,2020-08-17 00:29:01 EDT
344786637,P,FALL,2020-08-17 00:29:01 EDT
344786652,L,HOTDAYS,2020-08-17 00:29:01 EDT
344786678,P,AGRI,2020-08-17 00:29:01 EDT
344786678,S,AGRI,2020-08-17 00:29:01 EDT
344786702,P,CONSTR,2020-06-19 00:28:06 EDT
344786702,S,CONSTR,2020-06-19 00:28:06 EDT
344786736,S,WALEP,2020-08-17 00:29:01 EDT
344786736,P,WALEP,2020-08-17 00:29:01 EDT
344786744,P,WALEP,2020-08-17 00:29:01 EDT
344786744,S,WALEP,2020-08-17 00:29:01 EDT
344786785,S,HOSP,2020-08-17 00:29:01 EDT
344786785,N,AMPUTATE,2020-08-17 00:29:01 EDT
344786785,P,AMPUTATE,2020-08-17 00:29:01 EDT
344786793,P,WALEP,2020-08-17 00:29:01 EDT
344786793,S,WALEP,2020-08-17 00:29:01 EDT
344786801,N,TRENCH,2020-08-17 00:29:01 EDT
344786801,P,TRENCH,2020-08-17 00:29:01 EDT
344786819,P,WALEP,2020-08-17 00:29:01 EDT
344786819,S,WALEP,2020-08-17 00:29:01 EDT
344786876,P,CONSTR,2020-08-17 00:29:01 EDT
344786876,S,CONSTR,2020-08-17 00:29:01 EDT
344786884,N,TRENCH,2020-08-17 00:29:01 EDT
344786884,P,TRENCH,2020-08-17 00:29:01 EDT
344786892,L,FALL,2020-08-17 00:29:01 EDT
344786892,P,FALL,2020-08-17 00:29:01 EDT
344786934,N,CTARGET,2020-08-17 00:29:01 EDT
344786934,P,CTARGET,2020-08-17 00:29:01 EDT
344786942,L,PIV,2020-08-17 00:29:01 EDT
344786967,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344786967,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344786983,L,FALL,2020-08-17 00:29:01 EDT
344786983,L,RESCON,2020-08-17 00:29:01 EDT
344787015,N,TRENCH,2020-08-17 00:29:01 EDT
344787015,S,FALL,2020-08-17 00:29:01 EDT
344787031,P,FALL,2020-08-17 00:29:01 EDT
344787031,S,FALL,2020-08-17 00:29:01 EDT
344787049,L,FALL,2020-08-17 00:29:01 EDT
344787049,P,FALL,2020-08-17 00:29:01 EDT
344787064,N,CTARGET,2020-08-17 00:29:01 EDT
344787064,P,CTARGET,2020-08-17 00:29:01 EDT
344787072,P,FALL,2020-08-17 00:29:01 EDT
344787072,S,FALL,2020-08-17 00:29:01 EDT
344787098,L,FALL,2020-08-17 00:29:01 EDT
344787106,S,FALL,2020-08-17 00:29:01 EDT
344787106,P,FALL,2020-08-17 00:29:01 EDT
344787114,N,CTARGET,2020-08-17 00:29:01 EDT
344787114,P,CTARGET,2020-08-17 00:29:01 EDT
344787122,P,FALL,2020-08-17 00:29:01 EDT
344787122,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344787122,S,FALL,2020-08-17 00:29:01 EDT
344787130,P,FALL,2020-08-17 00:29:01 EDT
344787130,S,FALL,2020-08-17 00:29:01 EDT
344787148,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344787148,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344787155,P,CTARGET,2020-08-17 00:29:01 EDT
344787155,N,CTARGET,2020-08-17 00:29:01 EDT
344787163,N,AMPUTATE,2020-08-17 00:29:01 EDT
344787171,S,FALL,2020-08-17 00:29:01 EDT
344787171,P,FALL,2020-08-17 00:29:01 EDT
344787189,L,PIV,2020-08-17 00:29:01 EDT
344787197,L,FALL,2020-08-17 00:29:01 EDT
344787197,P,FALL,2020-08-17 00:29:01 EDT
344787213,L,FALL,2020-08-17 00:29:01 EDT
344787221,L,CONSTR6,2020-08-17 00:29:01 EDT
344787221,P,CONSTR6,2020-08-17 00:29:01 EDT
344787239,S,PUBSEC,2020-08-17 00:29:01 EDT
344787239,S,PubSecLEP,2020-08-17 00:29:01 EDT
344787247,N,CTARGET,2020-08-17 00:29:01 EDT
344787247,P,CTARGET,2020-08-17 00:29:01 EDT
344787262,L,GUTREH,2020-08-17 00:29:01 EDT
344787262,N,CTARGET,2020-08-17 00:29:01 EDT
344787288,S,FALL,2020-08-17 00:29:01 EDT
344787320,L,FALL,2020-08-17 00:29:01 EDT
344787379,N,CTARGET,2020-08-17 00:29:01 EDT
344787379,P,CTARGET,2020-08-17 00:29:01 EDT
344787387,S,Amputations,2020-08-17 00:29:01 EDT
344787395,N,TRENCH,2020-08-17 00:29:01 EDT
344787403,L,PIV,2020-08-17 00:29:01 EDT
344787445,L,CONSTR6,2020-08-17 00:29:01 EDT
344787445,P,CONSTR6,2020-08-17 00:29:01 EDT
344787452,L,CONSTR6,2020-08-17 00:29:01 EDT
344787452,P,CONSTR6,2020-08-17 00:29:01 EDT
344787478,S,ASBESTOS,2020-08-17 00:29:01 EDT
344787486,P,RESCON,2020-08-17 00:29:01 EDT
344787486,S,RESCON,2020-08-17 00:29:01 EDT
344787528,L,CONSTR6,2020-08-17 00:29:01 EDT
344787528,P,CONSTR6,2020-08-17 00:29:01 EDT
344787536,N,AMPUTATE,2020-08-17 00:29:01 EDT
344787569,S,FALL,2020-08-17 00:29:01 EDT
344787577,L,FALL,2020-08-17 00:29:01 EDT
344787577,P,FALL,2020-08-17 00:29:01 EDT
344787585,S,HH,2020-08-17 00:29:01 EDT
344787593,L,FALL,2020-08-17 00:29:01 EDT
344787593,P,FALL,2020-08-17 00:29:01 EDT
344787601,L,CONSTR6,2020-08-17 00:29:01 EDT
344787601,P,CONSTR6,2020-08-17 00:29:01 EDT
344787627,L,FALL,2020-08-17 00:29:01 EDT
344787635,S,HOTELS,2020-08-17 00:29:01 EDT
344787635,S,LAUNDRY,2020-08-17 00:29:01 EDT
344787650,L,CONSTR6,2020-08-17 00:29:01 EDT
344787668,L,CONSTR6,2020-08-17 00:29:01 EDT
344787668,P,CONSTR6,2020-08-17 00:29:01 EDT
344787676,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344787676,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344787684,P,ASBESTOS,2020-08-17 00:29:01 EDT
344787684,S,ASBESTOS,2020-08-17 00:29:01 EDT
344787692,S,AGRIC,2020-08-17 00:29:01 EDT
344787734,L,FALL,2020-08-17 00:29:01 EDT
344787734,P,FALL,2020-08-17 00:29:01 EDT
344787742,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344787742,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344787759,N,TRENCH,2020-08-17 00:29:01 EDT
344787759,P,TRENCH,2020-08-17 00:29:01 EDT
344787767,N,LEAD,2020-08-17 00:29:01 EDT
344787775,L,FALL,2020-08-17 00:29:01 EDT
344787783,S,FALL,2020-08-17 00:29:01 EDT
344787783,S,FRI,2020-08-17 00:29:01 EDT
344787825,L,FALL,2020-08-17 00:29:01 EDT
344787858,N,LEAD,2020-08-17 00:29:01 EDT
344787866,N,CTARGET,2020-08-17 00:29:01 EDT
344787866,P,CTARGET,2020-08-17 00:29:01 EDT
344787874,L,FALL,2020-08-17 00:29:01 EDT
344787908,L,FALL,2020-08-17 00:29:01 EDT
344787908,P,FALL,2020-08-17 00:29:01 EDT
344787932,L,FALL,2020-08-17 00:29:01 EDT
344787940,L,FALL,2020-08-17 00:29:01 EDT
344787957,L,FALL,2020-08-17 00:29:01 EDT
344787957,P,FALL,2020-08-17 00:29:01 EDT
344787973,P,CONSTR,2020-08-17 00:29:01 EDT
344787973,S,CONSTR,2020-08-17 00:29:01 EDT
344787981,L,FALL,2020-08-17 00:29:01 EDT
344788013,L,FALL,2020-08-17 00:29:01 EDT
344788013,P,FALL,2020-08-17 00:29:01 EDT
344788021,L,FALL,2020-08-17 00:29:01 EDT
344788021,P,FALL,2020-08-17 00:29:01 EDT
344788039,N,CTARGET,2020-08-17 00:29:01 EDT
344788039,P,CTARGET,2020-08-17 00:29:01 EDT
344788054,L,FALL,2020-08-17 00:29:01 EDT
344788054,P,FALL,2020-08-17 00:29:01 EDT
344788062,L,FALL,2020-08-17 00:29:01 EDT
344788062,P,FALL,2020-08-17 00:29:01 EDT
344788088,L,FALL,2020-08-17 00:29:01 EDT
344788096,L,FALL,2020-08-17 00:29:01 EDT
344788096,P,FALL,2020-08-17 00:29:01 EDT
344788112,L,CONSTR6,2020-08-17 00:29:01 EDT
344788112,P,CONSTR6,2020-08-17 00:29:01 EDT
344788146,L,FALL,2020-08-17 00:29:01 EDT
344788146,P,FALL,2020-08-17 00:29:01 EDT
344788153,N,TRENCH,2020-08-17 00:29:01 EDT
344788153,P,TRENCH,2020-08-17 00:29:01 EDT
344788161,L,CONSTR6,2020-08-17 00:29:01 EDT
344788161,P,CONSTR6,2020-08-17 00:29:01 EDT
344788179,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344788211,L,FEDCONST,2020-08-17 00:29:01 EDT
344788211,P,FEDCONST,2020-08-17 00:29:01 EDT
344788229,L,AMPUTATE,2020-08-17 00:29:01 EDT
344788229,L,CASINO9,2020-08-17 00:29:01 EDT
344788229,P,CASINO9,2020-08-17 00:29:01 EDT
344788252,L,FEDCONST,2020-08-17 00:29:01 EDT
344788252,P,FEDCONST,2020-08-17 00:29:01 EDT
344788278,N,TRENCH,2020-08-17 00:29:01 EDT
344788278,P,TRENCH,2020-08-17 00:29:01 EDT
344788294,L,FEDCONST,2020-08-17 00:29:01 EDT
344788294,P,FEDCONST,2020-08-17 00:29:01 EDT
344788344,P,FEDCONST,2020-08-17 00:29:01 EDT
344788344,L,FEDCONST,2020-08-17 00:29:01 EDT
344788351,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344788351,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344788377,P,CONSTR6,2020-08-17 00:29:01 EDT
344788377,L,CONSTR6,2020-08-17 00:29:01 EDT
344788401,N,RCS-NEP,2020-08-17 00:29:01 EDT
344788427,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344788427,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344788443,P,RESCON,2020-08-17 00:29:01 EDT
344788443,S,RESCON,2020-08-17 00:29:01 EDT
344788476,L,FALL,2020-08-17 00:29:01 EDT
344788476,P,FALL,2020-08-17 00:29:01 EDT
344788534,P,HHUNIT,2020-08-17 00:29:01 EDT
344788534,S,HHUNIT,2020-08-17 00:29:01 EDT
344788542,N,CHEMNEP,2020-08-17 00:29:01 EDT
344788542,S,REFLC7872,2020-08-17 00:29:01 EDT
344788567,N,CHEMNEP,2020-08-17 00:29:01 EDT
344788567,S,REFLC7872,2020-08-17 00:29:01 EDT
344788591,S,HHPI,2020-08-17 00:29:01 EDT
344788666,S,HHPI,2020-08-17 00:29:01 EDT
344788666,P,HHPI,2020-08-17 00:29:01 EDT
344788724,S,COMTOWER,2020-08-17 00:29:01 EDT
344788807,N,TRENCH,2020-08-17 00:29:01 EDT
344788880,S,ES,2020-08-17 00:29:01 EDT
344788914,S,AGI,2020-08-17 00:29:01 EDT
344788922,S,AGI,2020-08-17 00:29:01 EDT
344788948,S,AGI,2020-08-17 00:29:01 EDT
344788971,P,AGRI,2020-08-17 00:29:01 EDT
344788971,S,AGRI,2020-08-17 00:29:01 EDT
344788989,P,AGRI,2020-08-17 00:29:01 EDT
344788989,S,AGRI,2020-08-17 00:29:01 EDT
344788997,P,AGRI,2020-08-17 00:29:01 EDT
344788997,S,AGRI,2020-08-17 00:29:01 EDT
344789052,P,AGRI,2020-08-17 00:29:01 EDT
344789052,S,AGRI,2020-08-17 00:29:01 EDT
344789060,P,HOSP,2020-08-17 00:29:01 EDT
344789060,S,HOSP,2020-08-17 00:29:01 EDT
344789102,N,AMPUTATE,2020-08-17 00:29:01 EDT
344789110,L,FALL,2020-08-17 00:29:01 EDT
344789128,L,DEMO3,2020-08-17 00:29:01 EDT
344789136,L,CONSTR6,2020-08-17 00:29:01 EDT
344789136,N,CTARGET,2020-08-17 00:29:01 EDT
344789136,N,RCS-NEP,2020-08-17 00:29:01 EDT
344789136,P,CONSTR6,2020-08-17 00:29:01 EDT
344789151,S,FALL,2020-08-17 00:29:01 EDT
344789169,L,CONSTR6,2020-08-17 00:29:01 EDT
344789169,P,CONSTR6,2020-08-17 00:29:01 EDT
344789177,L,FALL,2020-08-17 00:29:01 EDT
344789177,N,TRENCH,2020-08-17 00:29:01 EDT
344789177,P,TRENCH,2020-08-17 00:29:01 EDT
344789185,L,FALL,2020-08-17 00:29:01 EDT
344789185,P,FALL,2020-08-17 00:29:01 EDT
344789201,L,FALL,2020-08-17 00:29:01 EDT
344789201,P,FALL,2020-08-17 00:29:01 EDT
344789250,L,CONSTR6,2020-08-17 00:29:01 EDT
344789268,L,GRAIN,2020-08-17 00:29:01 EDT
344789318,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344789318,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344789334,L,CONSTR6,2020-08-17 00:29:01 EDT
344789334,P,CONSTR6,2020-08-17 00:29:01 EDT
344789359,L,FORKLIFT,2020-08-17 00:29:01 EDT
344789367,N,TRENCH,2020-08-17 00:29:01 EDT
344789367,S,CONSTR,2020-08-17 00:29:01 EDT
344789367,P,TRENCH,2020-08-17 00:29:01 EDT
344789375,P,CTARGET,2020-08-17 00:29:01 EDT
344789375,N,CTARGET,2020-08-17 00:29:01 EDT
344789391,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344789441,N,TRENCH,2020-08-17 00:29:01 EDT
344789441,P,TRENCH,2020-08-17 00:29:01 EDT
344789458,S,SILICA,2020-08-17 00:29:01 EDT
344789466,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344789466,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344789516,N,TRENCH,2020-08-17 00:29:01 EDT
344789516,P,TRENCH,2020-08-17 00:29:01 EDT
344789524,L,XFALLELEC,2020-08-17 00:29:01 EDT
344789524,P,XFALLELEC,2020-08-17 00:29:01 EDT
344789557,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789557,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789565,L,CONSTR6,2020-08-17 00:29:01 EDT
344789565,P,CONSTR6,2020-08-17 00:29:01 EDT
344789581,L,FORKLIFT,2020-08-17 00:29:01 EDT
344789607,N,CTARGET,2020-08-17 00:29:01 EDT
344789607,P,CTARGET,2020-08-17 00:29:01 EDT
344789607,S,FALL,2020-08-17 00:29:01 EDT
344789607,S,HVYEQUIP,2020-08-17 00:29:01 EDT
344789607,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344789664,N,TRENCH,2020-08-17 00:29:01 EDT
344789664,P,TRENCH,2020-08-17 00:29:01 EDT
344789672,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344789672,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344789706,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789706,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789714,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344789714,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344789722,L,FALL,2020-08-17 00:29:01 EDT
344789722,P,FALL,2020-08-17 00:29:01 EDT
344789755,S,SILICA,2020-08-17 00:29:01 EDT
344789763,P,HHUNIT,2020-08-17 00:29:01 EDT
344789763,S,HHUNIT,2020-08-17 00:29:01 EDT
344789771,L,FEDCONST,2020-08-17 00:29:01 EDT
344789771,P,FEDCONST,2020-08-17 00:29:01 EDT
344789805,L,FALL,2020-08-17 00:29:01 EDT
344789813,P,HHUNIT,2020-08-17 00:29:01 EDT
344789813,S,HHUNIT,2020-08-17 00:29:01 EDT
344789821,P,MUNICIPAL ,2020-08-17 00:29:01 EDT
344789821,S,MUNICIPAL ,2020-08-17 00:29:01 EDT
344789847,L,FALL,2020-08-17 00:29:01 EDT
344789847,P,FALL,2020-08-17 00:29:01 EDT
344789870,L,FALL,2020-08-17 00:29:01 EDT
344789870,P,FALL,2020-08-17 00:29:01 EDT
344789888,L,CRANE,2020-08-17 00:29:01 EDT
344789912,L,FALL,2020-08-17 00:29:01 EDT
344789912,P,FALL,2020-08-17 00:29:01 EDT
344789920,N,AMPUTATE,2020-08-17 00:29:01 EDT
344789938,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789938,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344789946,N,AMPUTATE,2020-08-17 00:29:01 EDT
344789961,L,FALL,2020-08-17 00:29:01 EDT
344789961,P,FALL,2020-08-17 00:29:01 EDT
344789979,P,FALL,2020-08-17 00:29:01 EDT
344789979,S,FALL,2020-08-17 00:29:01 EDT
344789979,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344789987,P,FALL,2020-08-17 00:29:01 EDT
344789987,L,FALL,2020-08-17 00:29:01 EDT
344789995,L,FALL,2020-08-17 00:29:01 EDT
344790001,P,FALL,2020-08-17 00:29:01 EDT
344790001,S,FALL,2020-08-17 00:29:01 EDT
344790001,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344790043,L,FALL,2020-08-17 00:29:01 EDT
344790050,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344790050,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344790068,L,FALL,2020-08-17 00:29:01 EDT
344790068,P,FALL,2020-08-17 00:29:01 EDT
344790076,N,RCS-NEP,2020-08-17 00:29:01 EDT
344790076,P,RCS-NEP,2020-08-17 00:29:01 EDT
344790126,L,CONSTR6,2020-08-17 00:29:01 EDT
344790126,P,CONSTR6,2020-08-17 00:29:01 EDT
344790167,P,HVYEQUIP,2020-08-17 00:29:01 EDT
344790167,S,FRI,2020-08-17 00:29:01 EDT
344790167,S,HVYEQUIP,2020-08-17 00:29:01 EDT
344790191,L,FALL,2020-08-17 00:29:01 EDT
344790209,S,CONSTR,2020-08-17 00:29:01 EDT
344790209,S,OILDRILLSERV,2020-08-17 00:29:01 EDT
344790217,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344790217,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344790225,S,FALL,2020-08-17 00:29:01 EDT
344790241,N,CTARGET,2020-08-17 00:29:01 EDT
344790241,P,CTARGET,2020-08-17 00:29:01 EDT
344790274,P,ASBESTOS,2020-08-17 00:29:01 EDT
344790274,S,ASBESTOS,2020-08-17 00:29:01 EDT
344790282,L,FALL,2020-08-17 00:29:01 EDT
344790290,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344790290,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344790308,L,GRAIN,2020-08-17 00:29:01 EDT
344790316,L,FALL,2020-08-17 00:29:01 EDT
344790324,N,RCS-NEP,2020-08-17 00:29:01 EDT
344790332,P,ASBESTOS,2020-08-17 00:29:01 EDT
344790332,S,ASBESTOS,2020-08-17 00:29:01 EDT
344790357,N,AMPUTATE,2020-08-17 00:29:01 EDT
344790365,L,FALL,2020-08-17 00:29:01 EDT
344790365,P,FALL,2020-08-17 00:29:01 EDT
344790373,S,FALL,2020-08-17 00:29:01 EDT
344790381,N,CTARGET,2020-08-17 00:29:01 EDT
344790381,P,CTARGET,2020-08-17 00:29:01 EDT
344790407,N,SSTARG16,2020-08-17 00:29:01 EDT
344790407,P,SSTARG16,2020-08-17 00:29:01 EDT
344790415,N,TRENCH,2020-08-17 00:29:01 EDT
344790415,P,TRENCH,2020-08-17 00:29:01 EDT
344790423,S,FALL,2020-08-17 00:29:01 EDT
344790431,S,CONSTR,2020-08-17 00:29:01 EDT
344790456,L,MEATINDUSTRY,2020-08-17 00:29:01 EDT
344790464,L,FALL,2020-08-17 00:29:01 EDT
344790472,L,XFALLELEC,2020-08-17 00:29:01 EDT
344790472,P,XFALLELEC,2020-08-17 00:29:01 EDT
344790498,L,WORKZONE,2020-08-17 00:29:01 EDT
344790522,N,CTARGET,2020-08-17 00:29:01 EDT
344790522,P,CTARGET,2020-08-17 00:29:01 EDT
344790555,S,FALL,2020-08-17 00:29:01 EDT
344790589,S,FALL,2020-08-17 00:29:01 EDT
344790597,N,TRENCH,2020-08-17 00:29:01 EDT
344790597,S,RESCON,2020-08-17 00:29:01 EDT
